Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Authenticity check: QID104,Authenticity check: QID106,Authenticity check: QID124,Authenticity check: QID125,Authenticity check: QID126,Authenticity check: QID127,Authenticity check: QID128,Authenticity check: QID130,Authenticity check: QID137,Authenticity check: QID138,Authenticity check: QID139,Authenticity check: QID140,Authenticity check: QID141,Authenticity check: QID5,Authenticity check: QID6,Authenticity check: QID93,Authenticity check: QID97,Authenticity check: QID99
693c8660eb41143c0b72409f,5e68a509d40a4914619d2171,APPROVED,Not Applicable,2025-12-12T21:17:25.199000Z,2025-12-12T21:29:57.067000Z,2025-12-13T10:54:37.296000Z,2025-12-12T21:29:57.420292Z,752.0,CCPXUCJH,578,39,Female,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c8669d2e592758081e916,67ab899c0e7db664870e939e,APPROVED,Not Applicable,2025-12-12T21:17:34.363000Z,2025-12-12T21:28:16.022000Z,2025-12-13T10:54:37.667000Z,2025-12-12T21:28:16.383666Z,642.0,CCPXUCJH,313,26,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c8698b7117fdcb14b5a23,6543e26907b8e35facc1afe9,APPROVED,Not Applicable,2025-12-12T21:18:16.927000Z,2025-12-12T21:40:45.399000Z,2025-12-13T10:54:38.011000Z,2025-12-12T21:40:45.770796Z,1349.0,CCPXUCJH,195,56,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c86dc9d5394ddc63b31cc,6787084af5abb0aa321e6b08,APPROVED,Not Applicable,2025-12-12T21:19:28.747000Z,2025-12-12T21:30:52.872000Z,2025-12-13T10:54:38.369000Z,2025-12-12T21:30:53.205575Z,685.0,CCPXUCJH,1127,52,Male,White,United States,United States,United States,English,No,Other,N/A,Pass,N/A,Pass,N/A,Pass,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c871baebc8a1b98917008,662c1b87d84d0f2111bb3a56,APPROVED,Not Applicable,2025-12-12T21:20:32.790000Z,2025-12-12T21:39:03Z,2025-12-13T10:54:38.741000Z,2025-12-12T23:56:50.707335Z,1111.0,CCPXUCJH,1336,38,Female,White,United States,United States,United States,English,No,Part-Time,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass
693c8756a89906ce0fef7779,67e467ad6bd6407f4c60fb77,APPROVED,Not Applicable,2025-12-12T21:21:31.104000Z,2025-12-12T21:32:48.671000Z,2025-12-13T10:54:39.089000Z,2025-12-12T21:32:49.042859Z,678.0,CCPXUCJH,383,51,Female,White,Belgium,United States,United States,English,No,Unemployed (and job seeking),Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c8846741f42bd3376b9a9,672ceecd4b982fd2123fa32f,APPROVED,Not Applicable,2025-12-12T21:25:26.731000Z,2025-12-12T21:44:42.179000Z,2025-12-13T10:54:39.468000Z,2025-12-12T21:44:42.579409Z,1156.0,CCPXUCJH,1489,37,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,Pass,N/A,Pass,N/A,Pass,Pass,N/A,Pass,Pass,N/A,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c884785cb9a2f6f693d77,5f4ae7cb6b68b56c2acb12c8,APPROVED,Not Applicable,2025-12-12T21:25:31.691000Z,2025-12-12T21:39:36Z,2025-12-13T10:54:39.809000Z,2025-12-12T21:39:36.361179Z,845.0,CCPXUCJH,1646,45,Female,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
693c888df0a8b880c575db97,674cca92742faa4642a6e9c7,APPROVED,Not Applicable,2025-12-12T21:26:43.789000Z,2025-12-12T21:41:12.262000Z,2025-12-13T10:54:40.159000Z,2025-12-12T21:41:12.608757Z,869.0,CCPXUCJH,1221,54,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,N/A,Pass,N/A,Pass,Pass,N/A
693c89394ad0f16a937d4395,676c6d4ab88f95b3e9342f6f,APPROVED,Not Applicable,2025-12-12T21:29:38.492000Z,2025-12-12T21:39:37.813000Z,2025-12-13T10:54:40.529000Z,2025-12-12T21:39:38.165888Z,600.0,CCPXUCJH,753,66,Female,White,United States,United States,United States,English,No,Other,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
693c89d8cd99dbe6bceb6d74,67e0863f736da524dbe7ac66,APPROVED,Not Applicable,2025-12-12T21:32:08.198000Z,2025-12-12T21:49:22.310000Z,2025-12-13T10:54:40.898000Z,2025-12-12T21:49:22.662082Z,1035.0,CCPXUCJH,934,50,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,N/A,N/A,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c8a44ef5ede04282ef089,6566391df297b5d5a039e4e5,APPROVED,Not Applicable,2025-12-12T21:34:01.771000Z,2025-12-12T21:47:04.723000Z,2025-12-13T10:54:41.308000Z,2025-12-12T21:47:05.056139Z,783.0,CCPXUCJH,1303,47,Female,Asian,Philippines,United States,United States,English,No,Other,N/A,Pass,N/A,Pass,N/A,N/A,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c8a4f8ea793ccc019ba39,673524b724aa3fd784892e49,APPROVED,Not Applicable,2025-12-12T21:34:11.522000Z,2025-12-12T21:47:22.890000Z,2025-12-13T10:54:41.657000Z,2025-12-12T21:47:23.232338Z,792.0,CCPXUCJH,959,58,Female,White,United States,United States,United States,English,No,Part-Time,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c8ab71617b5f511ab9067,6500a6309a82e5f2bda12731,APPROVED,Not Applicable,2025-12-12T21:35:54.554000Z,2025-12-12T21:45:28.283000Z,2025-12-13T10:54:42.011000Z,2025-12-12T21:45:28.637214Z,574.0,CCPXUCJH,466,30,Female,White,Slovenia,United States,Slovenia,Slovenian,No,Other,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c8ad4dc62ba4c8601dc99,678ab12125df34825c7aed6f,APPROVED,Not Applicable,2025-12-12T21:36:25.167000Z,2025-12-12T21:45:31.915000Z,2025-12-13T10:54:42.399000Z,2025-12-12T21:45:32.247300Z,547.0,CCPXUCJH,126,21,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,Pass,Pass,Pass,N/A,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c8b9a0d3bf164670095e6,66956d856f7176e8bb907fcc,APPROVED,Not Applicable,2025-12-12T21:39:46.461000Z,2025-12-12T21:51:05.672000Z,2025-12-13T10:54:42.758000Z,2025-12-12T21:51:05.991499Z,680.0,CCPXUCJH,636,39,Male,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c8bef8c87b06d678965ca,6644d7bf5f60f4789126db0d,APPROVED,Not Applicable,2025-12-12T21:41:09.295000Z,2025-12-12T21:51:53.294000Z,2025-12-13T10:54:43.122000Z,2025-12-12T21:51:53.637018Z,644.0,CCPXUCJH,110,36,Male,DATA_EXPIRED,United States,United States,United States,English,No,Part-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
693c8bfc87caed3c587a6e08,691248ae869389d0f017a135,APPROVED,Not Applicable,2025-12-12T21:41:19.691000Z,2025-12-12T21:51:39.325000Z,2025-12-13T10:54:43.476000Z,2025-12-12T21:51:39.651564Z,620.0,CCPXUCJH,197,33,Female,White,United States,United States,DATA_EXPIRED,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c8c0af205e6fbd2ba1af0,6008bb26b4bbfe568fa29d80,APPROVED,Not Applicable,2025-12-12T21:41:35.709000Z,2025-12-12T21:54:35.109000Z,2025-12-13T10:54:43.831000Z,2025-12-12T21:54:35.468871Z,780.0,CCPXUCJH,704,27,Male,Asian,Philippines,United States,United States,English,No,Unemployed (and job seeking),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
693c8c121c138f131ae15be4,668335c061a6ee98717d3ffa,APPROVED,Not Applicable,2025-12-12T21:41:41.562000Z,2025-12-12T22:06:06.235000Z,2025-12-13T10:54:44.172000Z,2025-12-12T22:06:06.607329Z,1465.0,CCPXUCJH,1364,34,Male,Other,United States,United States,United States,Spanish,DATA_EXPIRED,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c8c593d09cf9a8605193f,5e31c4596ef37a1ab34f4454,APPROVED,Not Applicable,2025-12-12T21:42:53.151000Z,2025-12-12T21:52:49.831000Z,2025-12-13T10:54:44.502000Z,2025-12-12T21:52:50.163077Z,597.0,CCPXUCJH,1022,54,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c8ca4549922787b494b15,66fe2b2e6b5cc7c51cb9760e,APPROVED,Not Applicable,2025-12-12T21:44:08.036000Z,2025-12-12T21:57:05.377000Z,2025-12-13T10:54:44.834000Z,2025-12-12T21:57:05.695707Z,778.0,CCPXUCJH,501,29,Female,White,United States,United States,United States,English,No,Part-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c8d37b34e281345a3c815,60f1faa39def9e1f15734734,APPROVED,Not Applicable,2025-12-12T21:46:34.246000Z,2025-12-12T21:57:12.799000Z,2025-12-13T10:54:45.188000Z,2025-12-12T21:57:13.160552Z,639.0,CCPXUCJH,1611,26,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),Pass,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c8d6606ffd41b28354646,66dad383980bc872c801ed55,APPROVED,Not Applicable,2025-12-12T21:47:22.915000Z,2025-12-12T22:02:04.243000Z,2025-12-13T10:54:45.724000Z,2025-12-12T22:02:04.632432Z,882.0,CCPXUCJH,409,54,Female,White,Germany,United States,United States,English,No,Part-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,N/A,Pass,Pass,N/A,Pass,Pass,Pass
693c8e2a1dd68eb089c866d9,660c77dde93bf0750a18a235,APPROVED,Not Applicable,2025-12-12T21:50:46.169000Z,2025-12-12T22:03:55.662000Z,2025-12-13T10:54:46.052000Z,2025-12-12T22:03:55.988661Z,790.0,CCPXUCJH,1800,56,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c8e312b645a31b86caee5,677c01af998cc4cb005028ad,APPROVED,Not Applicable,2025-12-12T21:50:49.249000Z,2025-12-12T22:03:35.779000Z,2025-12-13T10:54:46.407000Z,2025-12-12T22:03:36.324484Z,767.0,CCPXUCJH,612,52,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Pass,Pass,N/A,Pass,Pass,N/A,N/A,N/A,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c8facd578bff29f66946b,6696fd1fb46668008566a9bd,APPROVED,Not Applicable,2025-12-12T21:57:06.014000Z,2025-12-12T22:12:31.854000Z,2025-12-13T10:54:46.768000Z,2025-12-12T22:12:32.223274Z,926.0,CCPXUCJH,1371,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c8fb87d511f7499e2b3e4,6744d43e7b1bcfda7d89f402,APPROVED,Not Applicable,2025-12-12T21:57:16.667000Z,2025-12-12T22:10:44.314000Z,2025-12-13T10:54:47.127000Z,2025-12-12T22:10:44.645279Z,808.0,CCPXUCJH,922,27,Female,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c9088dbab49e62fa42abf,6115116af136776366f387f1,APPROVED,Not Applicable,2025-12-12T22:00:46.844000Z,2025-12-12T22:22:57.815000Z,2025-12-13T10:54:47.459000Z,2025-12-12T22:22:58.215949Z,1331.0,CCPXUCJH,204,28,Female,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,Pass,Pass,N/A,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c90b523877ba409587242,654a8c7f29438b574d5b9fee,APPROVED,Not Applicable,2025-12-12T22:01:25.884000Z,2025-12-12T22:10:01.132000Z,2025-12-13T10:54:48.833000Z,2025-12-12T22:10:01.519587Z,516.0,CCPXUCJH,1621,45,Female,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c91dcb17f7b28b49a889a,611dd070c87e8eef203770d9,APPROVED,Not Applicable,2025-12-12T22:07:46.704000Z,2025-12-12T22:20:23.579000Z,2025-12-13T10:54:49.200000Z,2025-12-12T22:20:24.715124Z,757.0,CCPXUCJH,1604,48,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass
693c920273a7111ab31ad1cc,6774ba2b35bfe170ef2d7c87,APPROVED,Not Applicable,2025-12-12T22:07:05.194000Z,2025-12-12T22:17:59.018000Z,2025-12-13T10:54:49.547000Z,2025-12-12T22:17:59.355998Z,654.0,CCPXUCJH,1708,34,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,Pass,N/A,Pass,N/A,Pass,Pass,N/A,Pass,Pass,Pass,Pass,N/A,N/A,N/A,N/A,Pass,Pass
693c92448e88d4e496f996e7,66b2499852ad11f580d4d546,APPROVED,Not Applicable,2025-12-12T22:08:09.414000Z,2025-12-12T22:19:16.504000Z,2025-12-13T10:54:49.904000Z,2025-12-12T22:19:16.838129Z,668.0,CCPXUCJH,1165,42,Female,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
693c928467f2ecc2dd01dda0,66ba819cd72c840e39108978,APPROVED,Not Applicable,2025-12-12T22:16:04.149000Z,2025-12-12T22:41:01.224000Z,2025-12-13T10:54:50.225000Z,2025-12-12T22:41:01.617741Z,1498.0,CCPXUCJH,1637,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,N/A,Pass,N/A,Pass,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c9293b8c5c50e888db9c7,6726f38cd14d8ba8644f2bcf,APPROVED,Not Applicable,2025-12-12T22:09:30.364000Z,2025-12-12T22:28:14.594000Z,2025-12-13T10:54:50.574000Z,2025-12-12T22:28:14.961453Z,1125.0,CCPXUCJH,1929,48,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c92b0ddf91bcf6bef77b5,67a9db9b102662b0c9bb12fa,APPROVED,Not Applicable,2025-12-12T22:10:00.732000Z,2025-12-12T22:22:28.558000Z,2025-12-13T10:54:50.942000Z,2025-12-12T22:22:28.886301Z,748.0,CCPXUCJH,1876,58,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c93068f1c50f06a27b825,5d618a9955fc54000164673f,APPROVED,Not Applicable,2025-12-12T22:11:24.079000Z,2025-12-12T22:22:03.325000Z,2025-12-13T10:54:51.298000Z,2025-12-12T22:22:03.687231Z,640.0,CCPXUCJH,1311,50,Male,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c934e939fd2f9ae1e9148,666601cef955d69a64aa5e8f,APPROVED,Not Applicable,2025-12-12T22:12:35.172000Z,2025-12-12T22:24:30.695000Z,2025-12-13T10:54:51.619000Z,2025-12-12T22:24:31.019110Z,716.0,CCPXUCJH,513,38,Female,Asian,India,United States,India,Tamil,No,Unemployed (and job seeking),Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c93885d2f83222f27bca7,66661be09338a8410ddd5d02,APPROVED,Not Applicable,2025-12-12T22:13:33.021000Z,2025-12-12T22:26:07.275000Z,2025-12-13T10:54:51.945000Z,2025-12-12T22:26:07.630000Z,755.0,CCPXUCJH,277,32,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Pass,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c939e8c3ea4e9f76add4c,6685ac588e11bf25e72e6a07,APPROVED,Not Applicable,2025-12-12T22:13:55.064000Z,2025-12-12T22:30:18.726000Z,2025-12-13T10:54:52.296000Z,2025-12-12T22:30:19.071296Z,984.0,CCPXUCJH,157,23,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,N/A
693c93a7b242bbfd435c9fe6,661c5ee0d0e14a2e13e40374,APPROVED,Not Applicable,2025-12-12T22:14:16.657000Z,2025-12-12T22:29:14.809000Z,2025-12-13T10:54:52.630000Z,2025-12-12T22:29:15.146249Z,899.0,CCPXUCJH,1337,35,Female,Other,Mexico,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c93cdabb5150d6d7a715b,63ff42f43ac64246de575895,APPROVED,Not Applicable,2025-12-12T22:14:43.420000Z,2025-12-12T22:26:33.152000Z,2025-12-13T10:54:52.971000Z,2025-12-12T22:26:33.490787Z,710.0,CCPXUCJH,749,48,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),N/A,Pass,N/A,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,N/A,N/A,Pass,Pass
693c94009b6c2b781438f663,62829edce9ca74f3938f3cc9,APPROVED,Not Applicable,2025-12-12T22:15:32.086000Z,2025-12-12T22:26:11.291000Z,2025-12-13T10:54:53.301000Z,2025-12-12T22:26:11.633954Z,640.0,CCPXUCJH,1536,33,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Pass,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c9410b035fe69b6c6ba20,6716966a7bd8ab08201a752b,APPROVED,Not Applicable,2025-12-12T22:15:49.507000Z,2025-12-12T22:27:40.207000Z,2025-12-13T10:54:53.706000Z,2025-12-12T22:27:40.547912Z,711.0,CCPXUCJH,1125,46,Female,White,United States,United States,United States,English,No,Other,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c94275bd7e61cce896821,691cc00ec7079e22e626ebbe,APPROVED,Not Applicable,2025-12-12T22:16:12.908000Z,2025-12-12T22:26:03.053000Z,2025-12-13T10:54:54.041000Z,2025-12-12T22:26:03.388620Z,591.0,CCPXUCJH,64,26,Male,Mixed,United States,United States,DATA_EXPIRED,English,No,Unemployed (and job seeking),Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c94e77fc435d78cac405f,664d46ad7cc1780eecfd0c24,APPROVED,Not Applicable,2025-12-12T22:19:23.556000Z,2025-12-12T22:28:47.759000Z,2025-12-13T10:54:54.380000Z,2025-12-12T22:28:48.122469Z,565.0,CCPXUCJH,1716,26,Male,Other,Mexico,United States,Mexico,Spanish,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c95074cce01ca7621b967,664b556302986cf5ccd650f4,APPROVED,Not Applicable,2025-12-12T22:19:55.774000Z,2025-12-12T22:31:15.991000Z,2025-12-13T10:54:54.823000Z,2025-12-12T22:31:16.624548Z,681.0,CCPXUCJH,622,28,Male,Asian,United States,United States,United States,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c957298378b3fd7a421bd,66e190148f9148e423a22d87,APPROVED,Not Applicable,2025-12-12T22:21:48.151000Z,2025-12-12T22:35:54.844000Z,2025-12-13T10:54:55.144000Z,2025-12-12T22:35:55.188523Z,847.0,CCPXUCJH,316,42,Female,White,United States,United States,United States,English,No,Full-Time,N/A,Pass,N/A,Pass,Pass,N/A,Pass,N/A,Pass,N/A,N/A,Pass,N/A,Pass,N/A,Pass,N/A,N/A
693c95b0d2e592758081ea70,60015f803919e70009ef8dc5,APPROVED,Not Applicable,2025-12-12T22:22:44.446000Z,2025-12-12T22:30:07.665000Z,2025-12-13T10:54:55.468000Z,2025-12-12T22:30:07.999063Z,444.0,CCPXUCJH,944,30,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c95fc8c061ef3d5d552ee,6583287e9845b219549fb80b,APPROVED,Not Applicable,2025-12-12T22:24:01.913000Z,2025-12-12T22:39:06.849000Z,2025-12-13T10:54:55.782000Z,2025-12-12T22:39:07.217751Z,905.0,CCPXUCJH,1815,70,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c960fd325037f04a3c903,66465d688e90512d006edc84,APPROVED,Not Applicable,2025-12-12T22:24:20.648000Z,2025-12-12T22:37:38.491000Z,2025-12-13T10:54:56.111000Z,2025-12-12T22:37:38.837440Z,798.0,CCPXUCJH,526,31,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c963d7377b084c6d34261,5bacc09b709f60000104352f,APPROVED,Not Applicable,2025-12-12T22:25:04.584000Z,2025-12-12T22:33:55.728000Z,2025-12-13T10:54:56.438000Z,2025-12-12T22:33:56.085916Z,532.0,CCPXUCJH,438,30,Male,Other,Mexico,United States,Mexico,Spanish,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c9707573516aa7adaeda1,67577f7256966a1682182626,APPROVED,Not Applicable,2025-12-12T22:33:27.238000Z,2025-12-12T22:51:15.146000Z,2025-12-13T10:54:56.777000Z,2025-12-12T22:51:15.476515Z,1068.0,CCPXUCJH,618,60,Female,Black,United States,United States,United States,English,No,Part-Time,Pass,Pass,N/A,Pass,N/A,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c9727742a7313d5458f5c,660cdcff6d4bcd542a22f24e,APPROVED,Not Applicable,2025-12-12T22:29:09.756000Z,2025-12-12T22:39:56.146000Z,2025-12-13T10:54:57.123000Z,2025-12-12T22:39:56.492719Z,647.0,CCPXUCJH,1346,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c982403f98791d7ada812,654a5d641901737cf9ddc7dc,APPROVED,Not Applicable,2025-12-12T22:33:13.800000Z,2025-12-12T22:51:18.453000Z,2025-12-13T10:54:57.440000Z,2025-12-12T22:51:18.795439Z,1085.0,CCPXUCJH,1513,35,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,Other,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c98c525d638d18e7a78cc,6697f5425b965a8e85012f54,APPROVED,Not Applicable,2025-12-12T22:35:53.279000Z,2025-12-12T22:49:24.957000Z,2025-12-13T10:54:57.747000Z,2025-12-12T22:49:25.295276Z,812.0,CCPXUCJH,1591,50,Male,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c98edeb1297c6bac71e48,6679d012158715ae2d03a3f7,APPROVED,Not Applicable,2025-12-12T22:36:34.078000Z,2025-12-12T22:51:15.677000Z,2025-12-13T10:54:58.083000Z,2025-12-12T22:51:16.019316Z,882.0,CCPXUCJH,1624,80,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
